state_names,district_names,crop_year,season_names,crop_names,area,temperature,wind_speed,precipitation,humidity,soil_type,N,P,K,production
Tamil Nadu,TIRUVANNAMALAI,2016,Whole Year ,Arhar/Tur,985,20.48349031,1.971802459,1013.011877,64.87636313,loamy,5.824,14.56,5.824,392
Tamil Nadu,TIRUVANNAMALAI,2016,Whole Year ,Bajra,2604,20.48349031,1.971802459,1013.011877,64.87636313,silty,0,0,0,1799
Tamil Nadu,TIRUVANNAMALAI,2016,Whole Year ,Banana,3044,20.48349031,1.971802459,1013.011877,64.87636313,chalky,3.008,3.76,0,130880
Tamil Nadu,TIRUVANNAMALAI,2016,Whole Year ,Cashewnut,10,20.48349031,1.971802459,1013.011877,64.87636313,silt,2.775,0,0,5
Tamil Nadu,TIRUVANNAMALAI,2016,Whole Year ,Castor seed,7,20.48349031,1.971802459,1013.011877,64.87636313,peaty,2.921,2.921,0,3
Tamil Nadu,TIRUVANNAMALAI,2016,Whole Year ,Coconut ,725,20.48349031,1.971802459,1013.011877,64.87636313,silt,0,0,0,8800
Tamil Nadu,TIRUVANNAMALAI,2016,Whole Year ,Coriander,52,20.48349031,1.971802459,1013.011877,64.87636313,silty,928.372,0,0,21
Tamil Nadu,TIRUVANNAMALAI,2016,Whole Year ,Cotton(lint),785,20.48349031,1.971802459,1013.011877,64.87636313,chalky,6.93,17.71,0,2320
Tamil Nadu,TIRUVANNAMALAI,2016,Whole Year ,Dry chillies,379,20.48349031,1.971802459,1013.011877,64.87636313,sandy,52.08,0,0,202
Tamil Nadu,TIRUVANNAMALAI,2016,Whole Year ,Gram,6,20.48349031,1.971802459,1013.011877,64.87636313,clay,8.6,8.6,0,1
Tamil Nadu,TIRUVANNAMALAI,2016,Whole Year ,Groundnut,68856,20.48349031,1.971802459,1013.011877,64.87636313,peaty,2.16,2.16,2.16,125139
Tamil Nadu,TIRUVANNAMALAI,2016,Whole Year ,Horse-gram,2278,20.48349031,1.971802459,1013.011877,64.87636313,sandy,38.25,38.25,38.25,1077
Tamil Nadu,TIRUVANNAMALAI,2016,Whole Year ,Jowar,578,20.48349031,1.971802459,1013.011877,64.87636313,peaty,0,20.08,0,549
Tamil Nadu,TIRUVANNAMALAI,2016,Whole Year ,Maize,511,20.48349031,1.971802459,1013.011877,64.87636313,sandy,3.13,8.138,8.138,2719
Tamil Nadu,TIRUVANNAMALAI,2016,Whole Year ,Moong(Green Gram),702,20.48349031,1.971802459,1013.011877,64.87636313,peaty,38.688,103.168,51.584,242
Tamil Nadu,TIRUVANNAMALAI,2016,Whole Year ,Onion,56,20.48349031,1.971802459,1013.011877,64.87636313,silty,7.588,7.588,0,546
Tamil Nadu,TIRUVANNAMALAI,2016,Whole Year ,Potato,1,20.48349031,1.971802459,1013.011877,64.87636313,peaty,1.596,3.99,1.596,18
Tamil Nadu,TIRUVANNAMALAI,2016,Whole Year ,Ragi,1638,20.48349031,1.971802459,1013.011877,64.87636313,loamy,0,0,0,2699
Tamil Nadu,TIRUVANNAMALAI,2016,Whole Year ,Sesamum,1661,20.48349031,1.971802459,1013.011877,64.87636313,silty,2.8,3.5,0,959
Tamil Nadu,TIRUVANNAMALAI,2016,Whole Year ,Sugarcane,24467,20.48349031,1.971802459,1013.011877,64.87636313,silt,2.525,0,0,2292158
Tamil Nadu,TIRUVANNAMALAI,2016,Whole Year ,Sunflower,713,20.48349031,1.971802459,1013.011877,64.87636313,sandy,3.91,3.91,0,1504
Tamil Nadu,TIRUVANNAMALAI,2016,Whole Year ,Sweet potato,11,20.48349031,1.971802459,1013.011877,64.87636313,silt,0,0,0,161
Tamil Nadu,TIRUVANNAMALAI,2016,Whole Year ,Tapioca,1989,20.48349031,1.971802459,1013.011877,64.87636313,peaty,920.828,0,0,93336
Tamil Nadu,TIRUVANNAMALAI,2016,Whole Year ,Tobacco,108,20.48349031,1.971802459,1013.011877,64.87636313,peaty,7.992,20.424,0,143
Tamil Nadu,TIRUVANNAMALAI,2016,Whole Year ,Turmeric,367,20.48349031,1.971802459,1013.011877,64.87636313,chalky,40.908,0,0,1860
Tamil Nadu,TIRUVANNAMALAI,2016,Whole Year ,Urad,4762,20.48349031,1.971802459,1013.011877,64.87636313,silt,7.66,7.66,0,1743
Tamil Nadu,TIRUVANNAMALAI,2017,Kharif     ,Arhar/Tur,1335,20.48349031,1.971802459,1013.011877,64.87636313,chalky,0.975,0.975,0.975,268
Tamil Nadu,TIRUVANNAMALAI,2017,Kharif     ,Castor seed,6,20.48349031,1.971802459,1013.011877,64.87636313,peaty,38.25,38.25,38.25,14
Tamil Nadu,TIRUVANNAMALAI,2017,Kharif     ,Cotton(lint),1191,20.48349031,1.971802459,1013.011877,64.87636313,chalky,0,15.712,0,2544
Tamil Nadu,TIRUVANNAMALAI,2017,Kharif     ,Groundnut,62296,20.48349031,1.971802459,1013.011877,64.87636313,clay,3.61,9.386,9.386,115184
Tamil Nadu,TIRUVANNAMALAI,2017,Kharif     ,Horse-gram,2233,20.48349031,1.971802459,1013.011877,64.87636313,loamy,37.704,100.544,50.272,1270
Tamil Nadu,TIRUVANNAMALAI,2017,Kharif     ,Maize,225,20.48349031,1.971802459,1013.011877,64.87636313,silty,4.62,4.62,0,842
Tamil Nadu,TIRUVANNAMALAI,2017,Kharif     ,Moong(Green Gram),545,20.48349031,1.971802459,1013.011877,64.87636313,sandy,2.422,6.055,2.422,283
Tamil Nadu,TIRUVANNAMALAI,2017,Kharif     ,Ragi,1229,20.48349031,1.971802459,1013.011877,64.87636313,loamy,0,0,0,3409
Tamil Nadu,TIRUVANNAMALAI,2017,Kharif     ,Rice,125490,20.48349031,1.971802459,1013.011877,64.87636313,peaty,2.288,2.86,0,357692
Tamil Nadu,TIRUVANNAMALAI,2017,Kharif     ,Sunflower,321,20.48349031,1.971802459,1013.011877,64.87636313,sandy,2.1,0,0,614
Tamil Nadu,TIRUVANNAMALAI,2017,Kharif     ,Urad,4758,20.48349031,1.971802459,1013.011877,64.87636313,clay,1.771,1.771,0,3184
Tamil Nadu,TIRUVANNAMALAI,2017,Rabi       ,Gram,3,20.48349031,1.971802459,1013.011877,64.87636313,silt,0,0,0,1
Tamil Nadu,TIRUVANNAMALAI,2017,Whole Year ,Sugarcane,31435,20.48349031,1.971802459,1013.011877,64.87636313,silt,890.974,0,0,2949680
Tamil Nadu,TIRUVANNAMALAI,2018,Kharif     ,Bajra,2178,20.48349031,1.971802459,1013.011877,64.87636313,loamy,6.858,17.526,0,3345
Tamil Nadu,TIRUVANNAMALAI,2018,Kharif     ,Cotton(lint),370,20.48349031,1.971802459,1013.011877,64.87636313,chalky,27.195,0,0,1056
Tamil Nadu,TIRUVANNAMALAI,2018,Kharif     ,Groundnut,32921,20.48349031,1.971802459,1013.011877,64.87636313,peaty,7.46,7.46,0,64381
Tamil Nadu,TIRUVANNAMALAI,2018,Kharif     ,Jowar,514,20.48349031,1.971802459,1013.011877,64.87636313,chalky,0.045,0.045,0.045,563
Tamil Nadu,TIRUVANNAMALAI,2018,Kharif     ,Maize,562,20.48349031,1.971802459,1013.011877,64.87636313,sandy,38.25,38.25,38.25,3193
Tamil Nadu,TIRUVANNAMALAI,2018,Kharif     ,Ragi,782,20.48349031,1.971802459,1013.011877,64.87636313,clay,0,10.368,0,2062
Tamil Nadu,TIRUVANNAMALAI,2018,Kharif     ,Rice,103924,20.48349031,1.971802459,1013.011877,64.87636313,silt,5.3,13.78,13.78,356196
Tamil Nadu,TIRUVANNAMALAI,2018,Rabi       ,Bajra,687,20.48349031,1.971802459,1013.011877,64.87636313,sandy,36.84,98.24,49.12,1892
Tamil Nadu,TIRUVANNAMALAI,2018,Rabi       ,Cotton(lint),391,20.48349031,1.971802459,1013.011877,64.87636313,silty,3.276,3.276,0,1076
Tamil Nadu,TIRUVANNAMALAI,2018,Rabi       ,Groundnut,23360,20.48349031,1.971802459,1013.011877,64.87636313,clay,1.288,3.22,1.288,89755
Tamil Nadu,TIRUVANNAMALAI,2018,Rabi       ,Jowar,76,20.48349031,1.971802459,1013.011877,64.87636313,clay,0,0,0,126
Tamil Nadu,TIRUVANNAMALAI,2018,Rabi       ,Maize,491,20.48349031,1.971802459,1013.011877,64.87636313,loamy,0,0,0,3265
Tamil Nadu,TIRUVANNAMALAI,2018,Rabi       ,Ragi,1046,20.48349031,1.971802459,1013.011877,64.87636313,silt,1.325,0,0,2654
Tamil Nadu,TIRUVANNAMALAI,2018,Rabi       ,Rapeseed &Mustard,3,20.48349031,1.971802459,1013.011877,64.87636313,loamy,5.98,5.98,0,1
Tamil Nadu,TIRUVANNAMALAI,2018,Whole Year ,Arecanut,5,20.48349031,1.971802459,1013.011877,64.87636313,silty,0,0,0,12
Tamil Nadu,TIRUVANNAMALAI,2018,Whole Year ,Arhar/Tur,1339,20.48349031,1.971802459,1013.011877,64.87636313,peaty,740.002,0,0,1076
Tamil Nadu,TIRUVANNAMALAI,2018,Whole Year ,Banana,3205,20.48349031,1.971802459,1013.011877,64.87636313,silt,32.508,83.076,0,140041
Tamil Nadu,TIRUVANNAMALAI,2018,Whole Year ,Cashewnut,7,20.48349031,1.971802459,1013.011877,64.87636313,chalky,7.371,0,0,2
Tamil Nadu,TIRUVANNAMALAI,2018,Whole Year ,Castor seed,6,20.48349031,1.971802459,1013.011877,64.87636313,silt,16.82,16.82,0,2
Tamil Nadu,TIRUVANNAMALAI,2018,Whole Year ,Coconut ,803,20.48349031,1.971802459,1013.011877,64.87636313,loamy,5.7,5.7,5.7,13400000
Tamil Nadu,TIRUVANNAMALAI,2018,Whole Year ,Coriander,5,20.48349031,1.971802459,1013.011877,64.87636313,sandy,0,0,0,2
Tamil Nadu,TIRUVANNAMALAI,2018,Whole Year ,Dry chillies,481,20.48349031,1.971802459,1013.011877,64.87636313,loamy,0,36,0,210
Tamil Nadu,TIRUVANNAMALAI,2018,Whole Year ,Gram,4,20.48349031,1.971802459,1013.011877,64.87636313,silty,6.68,17.368,17.368,3
Tamil Nadu,TIRUVANNAMALAI,2018,Whole Year ,Horse-gram,1881,20.48349031,1.971802459,1013.011877,64.87636313,loamy,7.656,20.416,10.208,1177
Tamil Nadu,TIRUVANNAMALAI,2018,Whole Year ,Moong(Green Gram),718,20.48349031,1.971802459,1013.011877,64.87636313,clay,1.148,1.148,0,450
Tamil Nadu,TIRUVANNAMALAI,2018,Whole Year ,Onion,146,20.48349031,1.971802459,1013.011877,64.87636313,silty,0,0,0,1392
Tamil Nadu,TIRUVANNAMALAI,2018,Whole Year ,Small millets,4472,20.48349031,1.971802459,1013.011877,64.87636313,peaty,0,0,0,5558
Tamil Nadu,TIRUVANNAMALAI,2018,Whole Year ,Sugarcane,37794,20.48349031,1.971802459,1013.011877,64.87636313,peaty,0.224,0.28,0,4411273
Tamil Nadu,TIRUVANNAMALAI,2018,Whole Year ,Sunflower,225,20.48349031,1.971802459,1013.011877,64.87636313,peaty,0.5,0,0,393
Tamil Nadu,TIRUVANNAMALAI,2018,Whole Year ,Sweet potato,18,20.48349031,1.971802459,1013.011877,64.87636313,clay,0,0,0,369
Tamil Nadu,TIRUVANNAMALAI,2018,Whole Year ,Tapioca,2361,20.48349031,1.971802459,1013.011877,64.87636313,clay,598.552,0,0,88922
Tamil Nadu,TIRUVANNAMALAI,2018,Whole Year ,Tobacco,27,20.48349031,1.971802459,1013.011877,64.87636313,chalky,7.182,18.354,0,77
Tamil Nadu,TIRUVANNAMALAI,2018,Whole Year ,Turmeric,1246,20.48349031,1.971802459,1013.011877,64.87636313,silt,35.742,0,0,6826
Tamil Nadu,TIRUVANNAMALAI,2018,Whole Year ,Urad,14797,20.48349031,1.971802459,1013.011877,64.87636313,loamy,8.74,8.74,0,8469
Tamil Nadu,TIRUVANNAMALAI,2019,Kharif     ,Arhar/Tur,698,20.48349031,1.971802459,1013.011877,64.87636313,sandy,0.615,0.615,0.615,343
Tamil Nadu,TIRUVANNAMALAI,2019,Kharif     ,Castor seed,12,20.48349031,1.971802459,1013.011877,64.87636313,sandy,38.25,38.25,38.25,1.55
Tamil Nadu,TIRUVANNAMALAI,2019,Kharif     ,Cotton(lint),506,20.48349031,1.971802459,1013.011877,64.87636313,loamy,0,3.104,0,961
Tamil Nadu,TIRUVANNAMALAI,2019,Kharif     ,Groundnut,56302,20.48349031,1.971802459,1013.011877,64.87636313,clay,4.53,11.778,11.778,119302
Tamil Nadu,TIRUVANNAMALAI,2019,Kharif     ,Horse-gram,1824,20.48349031,1.971802459,1013.011877,64.87636313,chalky,39.204,104.544,52.272,1168
Tamil Nadu,TIRUVANNAMALAI,2019,Kharif     ,Maize,579,20.48349031,1.971802459,1013.011877,64.87636313,silt,4.284,4.284,0,1909
Tamil Nadu,TIRUVANNAMALAI,2019,Kharif     ,Moong(Green Gram),724,20.48349031,1.971802459,1013.011877,64.87636313,sandy,0,0,0,196
Tamil Nadu,TIRUVANNAMALAI,2019,Kharif     ,Ragi,1159,20.48349031,1.971802459,1013.011877,64.87636313,sandy,1.501,1.501,1.501,2806
Tamil Nadu,TIRUVANNAMALAI,2019,Kharif     ,Rice,91774,20.48349031,1.971802459,1013.011877,64.87636313,sandy,1.728,2.16,0,325511
Tamil Nadu,TIRUVANNAMALAI,2019,Kharif     ,Sunflower,174,20.48349031,1.971802459,1013.011877,64.87636313,peaty,2.65,0,0,251
Tamil Nadu,TIRUVANNAMALAI,2019,Kharif     ,Urad,8798,20.48349031,1.971802459,1013.011877,64.87636313,sandy,3.496,3.496,0,5158
Tamil Nadu,TIRUVANNAMALAI,2019,Rabi       ,Gram,1,20.48349031,1.971802459,1013.011877,64.87636313,sandy,0,0,0,=
Tamil Nadu,TIRUVANNAMALAI,2019,Whole Year ,Sugarcane,43477,20.48349031,1.971802459,1013.011877,64.87636313,sandy,834.164,0,0,4376790
Tamil Nadu,TIRUVANNAMALAI,2020,Kharif     ,Bajra,3194,20.48349031,1.971802459,1013.011877,64.87636313,silty,4.068,10.396,0,4958
Tamil Nadu,TIRUVANNAMALAI,2020,Kharif     ,Castor seed,5,20.48349031,1.971802459,1013.011877,64.87636313,chalky,49.329,0,0,2
Tamil Nadu,TIRUVANNAMALAI,2020,Kharif     ,Cotton(lint),138,20.48349031,1.971802459,1013.011877,64.87636313,silt,6.38,6.38,0,260
Tamil Nadu,TIRUVANNAMALAI,2020,Kharif     ,Groundnut,33481,20.48349031,1.971802459,1013.011877,64.87636313,silt,0.825,0.825,0.825,73220
Tamil Nadu,TIRUVANNAMALAI,2020,Kharif     ,Horse-gram,936,20.48349031,1.971802459,1013.011877,64.87636313,silty,38.25,38.25,38.25,710
Tamil Nadu,TIRUVANNAMALAI,2020,Kharif     ,Jowar,555,20.48349031,1.971802459,1013.011877,64.87636313,sandy,0,5.184,0,618
Tamil Nadu,TIRUVANNAMALAI,2020,Kharif     ,Maize,994,20.48349031,1.971802459,1013.011877,64.87636313,clay,2.08,5.408,5.408,6498
Tamil Nadu,TIRUVANNAMALAI,2020,Kharif     ,Moong(Green Gram),587,20.48349031,1.971802459,1013.011877,64.87636313,peaty,22.572,60.192,30.096,330
Tamil Nadu,TIRUVANNAMALAI,2020,Kharif     ,Onion,35,20.48349031,1.971802459,1013.011877,64.87636313,clay,8.876,8.876,0,407
Tamil Nadu,TIRUVANNAMALAI,2020,Kharif     ,Potato,1,20.48349031,1.971802459,1013.011877,64.87636313,silty,0,0,0,18
Tamil Nadu,TIRUVANNAMALAI,2020,Kharif     ,Ragi,992,20.48349031,1.971802459,1013.011877,64.87636313,clay,0,0,0,2714
Tamil Nadu,TIRUVANNAMALAI,2020,Kharif     ,Rice,82625,20.48349031,1.971802459,1013.011877,64.87636313,peaty,1.6,2,0,359403
Tamil Nadu,TIRUVANNAMALAI,2020,Kharif     ,Sunflower,115,20.48349031,1.971802459,1013.011877,64.87636313,chalky,1.775,0,0,208
Tamil Nadu,TIRUVANNAMALAI,2020,Kharif     ,Urad,5066,20.48349031,1.971802459,1013.011877,64.87636313,chalky,2.484,2.484,0,2533
Tamil Nadu,TIRUVANNAMALAI,2020,Rabi       ,Bajra,942,20.48349031,1.971802459,1013.011877,64.87636313,silt,0,0,0,4600
Tamil Nadu,TIRUVANNAMALAI,2020,Rabi       ,Cotton(lint),157,20.48349031,1.971802459,1013.011877,64.87636313,peaty,843.64,0,0,357
Tamil Nadu,TIRUVANNAMALAI,2020,Rabi       ,Groundnut,24822,20.48349031,1.971802459,1013.011877,64.87636313,sandy,6.39,16.33,0,70357
Tamil Nadu,TIRUVANNAMALAI,2020,Rabi       ,Horse-gram,820,20.48349031,1.971802459,1013.011877,64.87636313,sandy,50.673,0,0,623
Tamil Nadu,TIRUVANNAMALAI,2020,Rabi       ,Jowar,234,20.48349031,1.971802459,1013.011877,64.87636313,clay,8.54,8.54,0,504
Tamil Nadu,TIRUVANNAMALAI,2020,Rabi       ,Maize,697,20.48349031,1.971802459,1013.011877,64.87636313,peaty,2.535,2.535,2.535,3487
Tamil Nadu,TIRUVANNAMALAI,2020,Rabi       ,Moong(Green Gram),549,20.48349031,1.971802459,1013.011877,64.87636313,silty,38.25,38.25,38.25,443
Tamil Nadu,TIRUVANNAMALAI,2020,Rabi       ,Onion,38,20.48349031,1.971802459,1013.011877,64.87636313,silt,0,25.136,0,322
Tamil Nadu,TIRUVANNAMALAI,2020,Rabi       ,Potato,1,20.48349031,1.971802459,1013.011877,64.87636313,chalky,7.36,19.136,19.136,26
Tamil Nadu,TIRUVANNAMALAI,2020,Rabi       ,Ragi,2317,20.48349031,1.971802459,1013.011877,64.87636313,silt,16.008,42.688,21.344,6495
Tamil Nadu,TIRUVANNAMALAI,2020,Rabi       ,Sunflower,230,20.48349031,1.971802459,1013.011877,64.87636313,peaty,6.44,6.44,0,358
Tamil Nadu,TIRUVANNAMALAI,2020,Rabi       ,Urad,6294,20.48349031,1.971802459,1013.011877,64.87636313,silty,3.304,8.26,3.304,2874
Tamil Nadu,TIRUVANNAMALAI,2020,Whole Year ,Arecanut,5,20.48349031,1.971802459,1013.011877,64.87636313,sandy,0.152,0.152,0.152,6
Tamil Nadu,TIRUVANNAMALAI,2020,Whole Year ,Arhar/Tur,2057,20.48349031,1.971802459,1013.011877,64.87636313,clay,4,5,0,2339
Tamil Nadu,TIRUVANNAMALAI,2020,Whole Year ,Banana,2972,20.48349031,1.971802459,1013.011877,64.87636313,silty,1.5,0,0,169469
Tamil Nadu,TIRUVANNAMALAI,2020,Whole Year ,Cashewnut,1,20.48349031,1.971802459,1013.011877,64.87636313,sandy,10.58,10.58,0,=
Tamil Nadu,TIRUVANNAMALAI,2020,Whole Year ,Coconut ,624,20.48349031,1.971802459,1013.011877,64.87636313,sandy,0,0,0,5000000
Tamil Nadu,TIRUVANNAMALAI,2020,Whole Year ,Coriander,12,20.48349031,1.971802459,1013.011877,64.87636313,sandy,906.844,0,0,4
Tamil Nadu,TIRUVANNAMALAI,2020,Whole Year ,Dry chillies,447,20.48349031,1.971802459,1013.011877,64.87636313,peaty,6.21,15.87,0,122
Tamil Nadu,TIRUVANNAMALAI,2020,Whole Year ,Small millets,4267,20.48349031,1.971802459,1013.011877,64.87636313,clay,71.064,0,0,6258
Tamil Nadu,TIRUVANNAMALAI,2020,Whole Year ,Sugarcane,37783,20.48349031,1.971802459,1013.011877,64.87636313,clay,8.46,8.46,0,3084592
Tamil Nadu,TIRUVANNAMALAI,2020,Whole Year ,Sweet potato,23,20.48349031,1.971802459,1013.011877,64.87636313,silty,1.95,1.95,1.95,486
Tamil Nadu,TIRUVANNAMALAI,2020,Whole Year ,Tapioca,2404,20.48349031,1.971802459,1013.011877,64.87636313,chalky,38.25,38.25,38.25,89320
Tamil Nadu,TIRUVANNAMALAI,2020,Whole Year ,Tobacco,62,20.48349031,1.971802459,1013.011877,64.87636313,chalky,0,14.128,0,86
Tamil Nadu,TIRUVANNAMALAI,2020,Whole Year ,Turmeric,638,20.48349031,1.971802459,1013.011877,64.87636313,silt,10.09,26.234,26.234,2559
Tamil Nadu,TUTICORIN,2004,Kharif     ,Banana,17010,20.48349031,1.971802459,1013.011877,64.87636313,peaty,38.892,103.712,51.856,685918
Tamil Nadu,TUTICORIN,2004,Kharif     ,Horse-gram,27,20.48349031,1.971802459,1013.011877,64.87636313,silt,5.096,5.096,0,20
Tamil Nadu,TUTICORIN,2004,Kharif     ,Onion,1590,20.48349031,1.971802459,1013.011877,64.87636313,silty,0,0,0,7683
Tamil Nadu,TUTICORIN,2004,Kharif     ,Sesamum,3464,20.48349031,1.971802459,1013.011877,64.87636313,peaty,0,0,0,1050
Tamil Nadu,TUTICORIN,2004,Kharif     ,Small millets,60,20.48349031,1.971802459,1013.011877,64.87636313,silt,3.84,4.8,0,60
Tamil Nadu,TUTICORIN,2004,Whole Year ,Arhar/Tur,94,20.48349031,1.971802459,1013.011877,64.87636313,loamy,2.775,0,0,50
Tamil Nadu,TUTICORIN,2004,Whole Year ,Bajra,25201,20.48349031,1.971802459,1013.011877,64.87636313,chalky,4.531,4.531,0,51570
Tamil Nadu,TUTICORIN,2004,Whole Year ,Banana,9507,20.48349031,1.971802459,1013.011877,64.87636313,silt,0,0,0,686640
Tamil Nadu,TUTICORIN,2004,Whole Year ,Cashewnut,600,20.48349031,1.971802459,1013.011877,64.87636313,silt,916.136,0,0,370
Tamil Nadu,TUTICORIN,2004,Whole Year ,Castor seed,60,20.48349031,1.971802459,1013.011877,64.87636313,chalky,9.63,24.61,0,20
Tamil Nadu,TUTICORIN,2004,Whole Year ,Coriander,10889,20.48349031,1.971802459,1013.011877,64.87636313,peaty,56.07,0,0,2270
Tamil Nadu,TUTICORIN,2004,Whole Year ,Cotton(lint),17660,20.48349031,1.971802459,1013.011877,64.87636313,clay,9,9,0,20790
Tamil Nadu,TUTICORIN,2004,Whole Year ,Dry chillies,20394,20.48349031,1.971802459,1013.011877,64.87636313,sandy,0,0,0,10610
Tamil Nadu,TUTICORIN,2004,Whole Year ,Dry ginger,5,20.48349031,1.971802459,1013.011877,64.87636313,loamy,38.25,38.25,38.25,160
Tamil Nadu,TUTICORIN,2004,Whole Year ,Gram,140,20.48349031,1.971802459,1013.011877,64.87636313,sandy,0,23.184,0,70
Tamil Nadu,TUTICORIN,2004,Whole Year ,Groundnut,1727,20.48349031,1.971802459,1013.011877,64.87636313,loamy,5.64,14.664,14.664,2960
Tamil Nadu,TUTICORIN,2004,Whole Year ,Jowar,8367,20.48349031,1.971802459,1013.011877,64.87636313,silt,41.7,111.2,55.6,7600
Tamil Nadu,TUTICORIN,2004,Whole Year ,Maize,2106,20.48349031,1.971802459,1013.011877,64.87636313,clay,7.476,7.476,0,950
Tamil Nadu,TUTICORIN,2004,Whole Year ,Moong(Green Gram),8082,20.48349031,1.971802459,1013.011877,64.87636313,silt,2.1,5.25,2.1,3030
Tamil Nadu,TUTICORIN,2004,Whole Year ,Onion,1061,20.48349031,1.971802459,1013.011877,64.87636313,silt,0,0,0,2770
Tamil Nadu,TUTICORIN,2004,Whole Year ,Pulses total,24295,20.48349031,1.971802459,1013.011877,64.87636313,sandy,3.392,4.24,0,10530
Tamil Nadu,TUTICORIN,2004,Whole Year ,Ragi,505,20.48349031,1.971802459,1013.011877,64.87636313,sandy,2.8,0,0,1270
Tamil Nadu,TUTICORIN,2004,Whole Year ,Rice,17907,20.48349031,1.971802459,1013.011877,64.87636313,loamy,2.898,2.898,0,78650
Tamil Nadu,TUTICORIN,2004,Whole Year ,Small millets,220,20.48349031,1.971802459,1013.011877,64.87636313,sandy,0,0,0,20
Tamil Nadu,TUTICORIN,2004,Whole Year ,Sugarcane,90,20.48349031,1.971802459,1013.011877,64.87636313,loamy,901.37,0,0,97000
Tamil Nadu,TUTICORIN,2004,Whole Year ,Sunflower,2541,20.48349031,1.971802459,1013.011877,64.87636313,clay,7.704,19.688,0,1110
Tamil Nadu,TUTICORIN,2004,Whole Year ,Sweet potato,133,20.48349031,1.971802459,1013.011877,64.87636313,silty,50.568,0,0,1930
Tamil Nadu,TUTICORIN,2004,Whole Year ,Tapioca,27,20.48349031,1.971802459,1013.011877,64.87636313,silt,8.22,8.22,0,1010
Tamil Nadu,TUTICORIN,2004,Whole Year ,Total foodgrain,79127,20.48349031,1.971802459,1013.011877,64.87636313,silt,0.465,0.465,0.465,151020
Tamil Nadu,TUTICORIN,2004,Whole Year ,Turmeric,6,20.48349031,1.971802459,1013.011877,64.87636313,chalky,38.25,38.25,38.25,60
Tamil Nadu,TUTICORIN,2004,Whole Year ,Urad,15325,20.48349031,1.971802459,1013.011877,64.87636313,sandy,0,26.832,0,7240
Tamil Nadu,TUTICORIN,2005,Kharif     ,Arhar/Tur,285,20.48349031,1.971802459,1013.011877,64.87636313,sandy,10.24,26.624,26.624,246
Tamil Nadu,TUTICORIN,2005,Kharif     ,Bajra,22867,20.48349031,1.971802459,1013.011877,64.87636313,peaty,41.496,110.656,55.328,48903
Tamil Nadu,TUTICORIN,2005,Kharif     ,Cotton(lint),16429,20.48349031,1.971802459,1013.011877,64.87636313,sandy,7.84,7.84,0,5218
Tamil Nadu,TUTICORIN,2005,Kharif     ,Groundnut,2820,20.48349031,1.971802459,1013.011877,64.87636313,silty,7.504,18.76,7.504,4967
Tamil Nadu,TUTICORIN,2005,Kharif     ,Horse-gram,91,20.48349031,1.971802459,1013.011877,64.87636313,peaty,0,0,0,46
Tamil Nadu,TUTICORIN,2005,Kharif     ,Jowar,9322,20.48349031,1.971802459,1013.011877,64.87636313,loamy,2.896,3.62,0,10320
Tamil Nadu,TUTICORIN,2005,Kharif     ,Maize,3181,20.48349031,1.971802459,1013.011877,64.87636313,silty,3.15,0,0,1435
Tamil Nadu,TUTICORIN,2005,Kharif     ,Moong(Green Gram),9787,20.48349031,1.971802459,1013.011877,64.87636313,silty,3.45,3.45,0,3006
Tamil Nadu,TUTICORIN,2005,Kharif     ,Pulses total,34390,20.48349031,1.971802459,1013.011877,64.87636313,loamy,0,0,0,10806
Tamil Nadu,TUTICORIN,2005,Kharif     ,Ragi,498,20.48349031,1.971802459,1013.011877,64.87636313,silty,902.566,0,0,1186
Tamil Nadu,TUTICORIN,2005,Kharif     ,Rice,22709,20.48349031,1.971802459,1013.011877,64.87636313,chalky,6.516,16.652,0,78052
Tamil Nadu,TUTICORIN,2005,Kharif     ,Sesamum,4245,20.48349031,1.971802459,1013.011877,64.87636313,clay,59.22,0,0,1457
Tamil Nadu,TUTICORIN,2005,Kharif     ,Small millets,1200,20.48349031,1.971802459,1013.011877,64.87636313,silt,7.68,7.68,0,1000
Tamil Nadu,TUTICORIN,2005,Kharif     ,Sunflower,3301,20.48349031,1.971802459,1013.011877,64.87636313,chalky,3.255,3.255,3.255,1604
Tamil Nadu,TUTICORIN,2005,Kharif     ,Total foodgrain,94011,20.48349031,1.971802459,1013.011877,64.87636313,silty,38.25,38.25,38.25,15146
Tamil Nadu,TUTICORIN,2005,Kharif     ,Urad,22225,20.48349031,1.971802459,1013.011877,64.87636313,chalky,0,28.048,0,7045
Tamil Nadu,TUTICORIN,2005,Rabi       ,Gram,206,20.48349031,1.971802459,1013.011877,64.87636313,silty,10.5,27.3,27.3,125
Tamil Nadu,TUTICORIN,2005,Whole Year ,Banana,9046,20.48349031,1.971802459,1013.011877,64.87636313,peaty,39.72,105.92,52.96,653338
Tamil Nadu,TUTICORIN,2005,Whole Year ,Cashewnut,494,20.48349031,1.971802459,1013.011877,64.87636313,sandy,8.008,8.008,0,101
Tamil Nadu,TUTICORIN,2005,Whole Year ,Castor seed,163,20.48349031,1.971802459,1013.011877,64.87636313,peaty,5.824,14.56,5.824,39
Tamil Nadu,TUTICORIN,2005,Whole Year ,Coriander,22361,20.48349031,1.971802459,1013.011877,64.87636313,peaty,0,0,0,4668
